f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.4148,1.01193,0.409911,0.0160026,6.93337e-06,0.738358,,1.80581,2020-06-19 12:39:38.035000+00:00,2020-06-21 00:00:00+00:00,BTC-21JUN20-9500-C,9500,C,2020-06-21 08:00:00+00:00,35.3394,0.738358,9395.2,9353.82,-0.440428,0.4148,0.491,0.0762,66.1928,10.687,55.5058,-34.5819,14.5741,4.15444,2.16873,248.734,20.9239,0.0265954,0.0841216,0.000106923
0.3193,1.54706,0.206392,0.284635,3.83026e-05,0.738228,,1.80613,2020-07-17 12:39:10.571000+00:00,2020-07-19 00:00:00+00:00,BTC-19JUL20-9125-C,9125,C,2020-07-19 08:00:00+00:00,35.3471,0.738228,9159.34,9183.71,0.266158,0.3193,0.2268,-0.0925,100.834,64.6129,36.2214,2.64032,10.5668,5.50292,2.22277,254.931,38.8617,20.5692,0.15244,0.0806853
0.2645,1.18719,0.222794,0.946586,5.4262e-05,0.737309,,1.80838,2020-07-24 12:35:56.115000+00:00,2020-07-26 00:00:00+00:00,BTC-26JUL20-9500-P,9500,P,2020-07-26 08:00:00+00:00,35.4011,0.737309,9529.12,9713.93,1.93945,0.2645,0.509,0.2445,57.5385,4.87275,52.6657,-58.6517,21.1712,3.46783,2.31438,265.439,-5.98604,-32.9395,-0.0225515,-0.124095
0.4624,1.02329,0.451874,0.352606,0.000169618,0.737743,,1.80731,2020-08-07 12:37:28.015000+00:00,2020-08-09 00:00:00+00:00,BTC-9AUG20-11750-P,11750,P,2020-08-09 08:00:00+00:00,35.3756,0.737743,11736.7,11799.8,0.537853,0.4624,0.4891,0.0267,160.254,47.3358,112.918,-104.178,41.4817,7.06097,2.89288,331.787,8.74066,-42.6949,0.0263442,-0.128681
0.321,0.79501,0.403769,1.33433,2.40473e-05,0.738432,,1.80563,2020-09-25 12:39:53.695000+00:00,2020-09-27 00:00:00+00:00,BTC-27SEP20-10625-P,10625,P,2020-09-27 08:00:00+00:00,35.3351,0.738432,10604.6,10759.4,1.45952,0.321,0.4281,0.1071,106.861,12.1585,94.7024,-89.6058,32.0003,4.7012,2.60733,299.037,5.09666,-34.2122,0.0170436,-0.114408
0.446,0.702743,0.634656,0.171469,0.000278576,0.739209,,1.80373,2020-11-13 12:42:37.641000+00:00,2020-11-15 00:00:00+00:00,BTC-15NOV20-16125-P,16125,P,2020-11-15 08:00:00+00:00,35.2895,0.739209,16312.6,16158.2,-0.946682,0.446,0.4749,0.0289,124.257,76.78,47.4768,-3.47734,58.0242,9.74123,3.73884,428.811,43.9994,-27.5049,0.102608,-0.0641422
0.6577,0.703316,0.935141,2.46644,0.000256537,0.739644,,1.80267,2020-12-04 12:44:09.331000+00:00,2020-12-06 00:00:00+00:00,BTC-6DEC20-19000-P,19000,P,2020-12-06 08:00:00+00:00,35.2641,0.739644,18996.7,19206.3,1.1032,0.6577,0.6556,-0.00209999,354.911,69.7375,285.173,-208.794,54.2986,11.4609,4.6822,537.006,76.379,5.93728,0.142231,0.0110563
0.595,0.686056,0.867276,0.397287,0.000311819,0.727672,,1.83233,2020-12-18 12:01:26.895000+00:00,2020-12-20 00:00:00+00:00,BTC-20DEC20-22750-P,22750,P,2020-12-20 08:00:00+00:00,35.9759,0.727672,22890.2,23372.6,2.10769,0.595,0.8221,0.2271,317.851,40.3452,277.506,-384.288,64.8125,11.9102,5.56502,638.257,-106.782,-189.07,-0.167303,-0.296228
0.808,1.01601,0.79527,1.84569,0.000398493,0.738685,,1.80501,2021-01-01 12:40:47.274000+00:00,2021-01-03 00:00:00+00:00,BTC-3JAN21-30000-C,30000,C,2021-01-03 08:00:00+00:00,35.3202,0.738685,29655.4,32172.9,8.48933,0.808,0.8553,0.0473,522.835,2173.76,-1650.93,1611.68,69.2924,18.5485,7.20195,825.998,-39.2449,-134.288,-0.0475121,-0.162576
1.614,1.02733,1.57106,4.93409,0.000483918,0.736386,,1.81065,2021-01-08 12:32:40.208000+00:00,2021-01-10 00:00:00+00:00,BTC-10JAN21-41000-P,41000,P,2021-01-10 08:00:00+00:00,35.4555,0.736386,41617.6,40428.9,-2.85628,1.614,1.3743,-0.2397,1591.3,998.176,593.119,-178.5,134.799,24.614,10.0801,1156.1,414.619,245.126,0.358637,0.212029
1.4679,0.732171,2.00486,4.05677,0.000781171,0.73962,,1.80273,2021-01-15 12:44:04.311000+00:00,2021-01-17 00:00:00+00:00,BTC-17JAN21-38000-C,38000,C,2021-01-17 08:00:00+00:00,35.2655,0.73962,37394.4,35836,-4.16753,1.4679,1.486,0.0181001,1279.64,74.528,1205.11,-1220.38,115.949,20.5343,9.17033,1051.75,-15.2715,-160.925,-0.01452,-0.153006
1.3443,1.04628,1.28484,4.10849,0.000306842,0.736719,,1.80983,2021-01-22 12:33:50.994000+00:00,2021-01-24 00:00:00+00:00,BTC-24JAN21-31000-C,31000,C,2021-01-24 08:00:00+00:00,35.4358,0.736719,31746,31963.9,0.686399,1.3443,1.3964,0.0521001,1601.88,1145.56,456.321,-470.94,84.4688,19.113,7.48792,858.796,-14.6195,-125.689,-0.0170232,-0.146355
1.7016,1.25206,1.35904,11.1121,6.29584e-05,0.739627,,1.80271,2021-01-29 12:44:05.816000+00:00,2021-01-31 00:00:00+00:00,BTC-31JAN21-37000-C,37000,C,2021-01-31 08:00:00+00:00,35.2651,0.739627,37492.3,34343.4,-8.39886,1.7016,1.6518,-0.0498001,2047.74,53.0166,1994.72,-1937.51,84.8411,17.8748,9.11023,1044.86,57.2102,-54.6159,0.054754,-0.052271
0.8507,1.01463,0.838435,2.95392,0.00025934,0.737648,,1.80755,2021-02-05 12:37:07.958000+00:00,2021-02-07 00:00:00+00:00,BTC-7FEB21-38000-P,38000,P,2021-02-07 08:00:00+00:00,35.3811,0.737648,38180.3,39058.1,2.29917,0.8507,0.8694,0.0187,828.711,77.2953,751.415,-734.664,82.3311,21.116,9.35688,1073.15,16.751,-96.053,0.0156092,-0.0895057
1.1452,0.908514,1.26052,0.924205,0.000477528,0.73725,,1.80852,2021-02-12 12:35:43.721000+00:00,2021-02-14 00:00:00+00:00,BTC-14FEB21-48000-C,48000,C,2021-02-14 08:00:00+00:00,35.4045,0.73725,48008.7,47170.2,-1.74642,1.1452,1.0561,-0.0891,1558.24,279.195,1279.05,-723.222,117.984,28.5537,11.8243,1356.14,555.827,397.464,0.409858,0.293084
1.1523,0.650302,1.77195,0.0968745,0.000282507,0.736107,,1.81133,2021-02-26 12:31:41.056000+00:00,2021-02-28 00:00:00+00:00,BTC-28FEB21-46000-C,46000,C,2021-02-28 08:00:00+00:00,35.4719,0.736107,47236.2,45653.6,-3.35035,1.1523,1.2093,0.057,2215.81,509.138,1706.67,-1600.31,178.623,27.867,10.8921,1249.23,106.36,-111.023,0.0851404,-0.0888734
0.4885,0.734817,0.664791,3.8146,0.000683067,0.73353,-3.41833,1.81769,2021-04-16 12:22:31.277000+00:00,2021-04-18 00:00:00+00:00,BTC-18APR21-61000-C,61000,C,2021-04-18 08:00:00+00:00,35.6246,0.73353,60770.9,60227.4,-0.894336,0.4885,0.5753,0.0868,731.293,142.278,589.014,-759.775,264.928,36.016,14.9189,1711.06,-170.76,-486.623,-0.0997977,-0.284398
0.7376,0.711286,1.037,3.92539,4.99732e-05,0.739729,7.02833,1.80246,2021-04-23 12:44:27.234000+00:00,2021-04-25 00:00:00+00:00,BTC-25APR21-50000-C,50000,C,2021-04-25 08:00:00+00:00,35.2591,0.739729,49884.8,50091,0.413178,0.7376,0.7456,0.00799995,984.854,496.788,488.065,-629.23,234.387,29.9927,12.2957,1410.21,-141.164,-417.84,-0.100102,-0.296297
0.5769,0.75578,0.763317,2.00036,0.000140692,0.737449,,1.80803,2021-05-07 12:36:25.895000+00:00,2021-05-09 00:00:00+00:00,BTC-9MAY21-58000-C,58000,C,2021-05-09 08:00:00+00:00,35.3928,0.737449,57244.8,58693.1,2.53015,0.5769,0.7288,0.1519,610.075,932.03,-321.955,254.495,238.631,34.7814,13.4906,1547.25,-67.4599,-354.363,-0.0435999,-0.229028
0.7679,0.591832,1.2975,1.01759,0.000238098,0.734785,,1.81459,2021-05-14 12:26:59.540000+00:00,2021-05-16 00:00:00+00:00,BTC-16MAY21-50000-P,50000,P,2021-05-16 08:00:00+00:00,35.5501,0.734785,50398.7,47623.5,-5.50648,0.7679,0.9852,0.2173,901.999,2407.52,-1505.52,1607.1,189.208,29.4067,12.2395,1403.76,101.576,-129.278,0.0723599,-0.0920937
0.9998,0.353394,2.82914,0.255548,0.000135277,0.739276,,1.80357,2021-05-21 12:42:51.881000+00:00,2021-05-23 00:00:00+00:00,BTC-23MAY21-41000-C,41000,C,2021-05-23 08:00:00+00:00,35.2856,0.739276,40940.8,37156.3,-9.24392,0.9998,1.6974,0.6976,1128.58,21.0543,1107.52,-1807.3,80.509,14.914,10.0917,1157.42,-699.777,-805.292,-0.604599,-0.695763
1.1337,0.814975,1.39109,4.3063,6.18403e-05,0.736546,,1.81025,2021-05-28 12:33:14.382000+00:00,2021-05-30 00:00:00+00:00,BTC-30MAY21-37000-C,37000,C,2021-05-30 08:00:00+00:00,35.446,0.736546,36529.5,34792.8,-4.75433,1.1337,1.1068,-0.0269,957.802,15.5209,942.282,-1115.14,117.53,12.899,8.94168,1025.53,-172.858,-312.229,-0.168555,-0.304456
1.1568,1.3237,0.873914,5.4211,5.53266e-05,0.738742,,1.80487,2021-06-04 12:40:59.229000+00:00,2021-06-06 00:00:00+00:00,BTC-6JUN21-36000-P,36000,P,2021-06-06 08:00:00+00:00,35.3169,0.738742,36573.6,35440.5,-3.09804,1.1568,1.118,-0.0388,921.699,812.019,109.68,147.888,101.665,21.6042,8.77311,1006.2,257.568,125.525,0.255982,0.124752
0.9094,0.669351,1.35863,4.69141,0.000131836,0.738064,,1.80653,2021-06-25 12:38:35.975000+00:00,2021-06-27 00:00:00+00:00,BTC-27JUN21-33000-P,33000,P,2021-06-27 08:00:00+00:00,35.3567,0.738064,33173,32034.6,-3.43183,0.9094,0.8391,-0.0703,766.879,1014.52,-247.644,-131.988,115.086,19.5623,8.1255,931.921,-379.632,-522.406,-0.407365,-0.560569
0.7216,1.2312,0.586097,0.927503,8.73557e-06,0.7342,-3.98333,1.81604,2021-07-16 12:24:54.464000+00:00,2021-07-18 00:00:00+00:00,BTC-18JUL21-31000-C,31000,C,2021-07-18 08:00:00+00:00,35.5849,0.7342,31380.3,31775.8,1.26048,0.7216,0.7851,0.0635,844.43,833.088,11.3415,-119.276,81.1733,18.9468,7.47101,856.857,-107.934,-215.525,-0.125965,-0.25153
0.7757,1.01377,0.765163,0.0866361,3.36546e-05,0.731689,,1.82227,2021-08-06 12:15:56.042000+00:00,2021-08-08 00:00:00+00:00,BTC-8AUG21-41000-P,41000,P,2021-08-08 08:00:00+00:00,35.7344,0.731689,40925.4,44750.1,9.34548,0.7757,1.5543,0.7786,936.049,24.4448,911.604,-978.279,72.775,15.3332,10.0889,1157.1,-66.6748,-164.872,-0.0576223,-0.142487
0.7665,1.10574,0.6932,4.64055,0.000128651,0.739485,,1.80306,2021-08-13 12:43:36.006000+00:00,2021-08-15 00:00:00+00:00,BTC-15AUG21-47000-P,47000,P,2021-08-15 08:00:00+00:00,35.2733,0.739485,46600.6,47196.1,1.27797,0.7665,0.7845,0.018,1226.34,354.244,872.092,-684.284,140.156,28.139,11.3915,1306.5,187.808,8.1217,0.143749,0.0062164
0.6814,1.05571,0.645441,0.470912,7.39133e-05,0.736458,,1.81047,2021-08-20 12:32:55.533000+00:00,2021-08-22 00:00:00+00:00,BTC-22AUG21-48000-C,48000,C,2021-08-22 08:00:00+00:00,35.4512,0.736458,47078,48990.4,4.0622,0.6814,0.821,0.1396,527.655,1129.21,-601.559,551.536,130.259,28.8205,10.8077,1239.54,-50.0232,-219.91,-0.0403561,-0.177412
0.6571,0.419079,1.56796,0.935544,0.000121472,0.735865,,1.81193,2021-09-10 12:30:49.537000+00:00,2021-09-12 00:00:00+00:00,BTC-12SEP21-46000-C,46000,C,2021-09-12 08:00:00+00:00,35.4862,0.735865,46032.2,45121.4,-1.97856,0.6571,0.7251,0.068,871.025,103.969,767.057,-623.017,134.815,26.8057,11.3396,1300.55,144.039,-28.9211,0.110753,-0.0222376
0.7944,1.04213,0.762286,7.53378,6.50617e-07,0.739592,3.835,1.8028,2021-10-01 12:43:58.410000+00:00,2021-10-03 00:00:00+00:00,BTC-3OCT21-48000-C,48000,C,2021-10-03 08:00:00+00:00,35.2671,0.739592,47264.9,47670.7,0.858618,0.7944,0.6439,-0.1505,742.077,229.672,512.405,8.1091,118.911,28.4807,11.3046,1296.53,520.514,361.817,0.401466,0.279065
0.7361,1.03866,0.708698,2.3369,5.8696e-05,0.736167,3.43667,1.81118,2021-10-08 12:31:53.840000+00:00,2021-10-10 00:00:00+00:00,BTC-10OCT21-55000-P,55000,P,2021-10-10 08:00:00+00:00,35.4684,0.736167,55031.7,54979.5,-0.0947579,0.7361,0.5675,-0.1686,1129.11,386.546,742.564,-288.683,148.33,33.0034,13.5572,1554.88,453.881,258.991,0.291907,0.166566
0.9852,1.57937,0.623795,3.84615,0.000195349,0.732144,9.915,1.82113,2021-10-15 12:17:33.975000+00:00,2021-10-17 00:00:00+00:00,BTC-17OCT21-60000-P,60000,P,2021-10-17 08:00:00+00:00,35.7072,0.732144,59441.7,60877.3,2.41519,0.9852,0.6385,-0.3467,1957.26,152.355,1804.9,-994.8,138.087,36.0957,14.582,1672.43,810.103,621.338,0.484387,0.371519
0.7314,0.89095,0.820922,0.967447,0.000180218,0.735956,-2.34,1.8117,2021-10-29 12:31:08.961000+00:00,2021-10-31 00:00:00+00:00,BTC-31OCT21-62000-C,62000,C,2021-10-31 08:00:00+00:00,35.4808,0.735956,61432.6,61854.8,0.687188,0.7314,0.6617,-0.0697,1012.43,424.784,587.645,128.424,166.528,36.9862,14.9718,1717.13,716.069,497.583,0.417015,0.289776
0.6511,1.15749,0.562512,0.202411,0.000194826,0.738092,,1.80646,2021-11-05 12:38:41.936000+00:00,2021-11-07 00:00:00+00:00,BTC-7NOV21-61000-C,61000,C,2021-11-07 08:00:00+00:00,35.355,0.738092,61557.8,61544.5,-0.0216511,0.6511,0.6145,-0.0366,1428.78,777.177,651.599,-211.786,161.536,36.9307,14.8114,1698.73,439.813,226.535,0.258907,0.133355
0.6467,0.928117,0.696787,1.03786,0.000165704,0.730742,,1.82463,2021-11-12 12:12:31.969000+00:00,2021-11-14 00:00:00+00:00,BTC-14NOV21-64000-C,64000,C,2021-11-14 08:00:00+00:00,35.7911,0.730742,63960.9,64651.5,1.07976,0.6467,0.7236,0.0769,1150.31,946.044,204.265,-138.289,191.974,38.5837,15.767,1808.34,65.9758,-180.349,0.0364843,-0.0997318
0.7693,1.07053,0.718614,8.64538,1.27056e-05,0.738938,,1.80439,2021-11-26 12:41:40.640000+00:00,2021-11-28 00:00:00+00:00,BTC-28NOV21-54000-P,54000,P,2021-11-28 08:00:00+00:00,35.3054,0.738938,54069.1,54641.7,1.05906,0.7693,0.6411,-0.1282,1140.93,174.697,966.231,-612.425,160.036,32.6133,13.3121,1526.77,353.806,147.844,0.231734,0.0968345
0.6734,0.854008,0.788517,2.74125,2.30281e-05,0.732455,,1.82036,2021-12-10 12:18:40.803000+00:00,2021-12-12 00:00:00+00:00,BTC-12DEC21-49000-P,49000,P,2021-12-12 08:00:00+00:00,35.6887,0.732455,49057.1,49171.8,0.233842,0.6734,0.672,-0.00139999,905.126,317.657,587.47,-879.151,192.981,29.4687,12.0796,1385.42,-291.682,-526.211,-0.210537,-0.379822
0.5664,1.13135,0.500639,0.766415,2.72072e-05,0.718676,,1.85526,2021-12-24 11:28:25.192000+00:00,2021-12-26 00:00:00+00:00,BTC-26DEC21-52000-C,52000,C,2021-12-26 08:00:00+00:00,36.5263,0.718676,51312.9,50419.1,-1.7418,0.5664,0.6518,0.0854,528.635,25.3047,503.33,-351.693,120.816,18.557,12.0515,1382.2,151.637,0.212072,0.109707,0.000153431
0.5979,1.03099,0.579927,1.79394,8.16029e-05,0.715175,-1.97833,1.86435,2021-12-31 11:15:20.515000+00:00,2022-01-02 00:00:00+00:00,BTC-2JAN22-48000-P,48000,P,2022-01-02 08:00:00+00:00,36.7443,0.715175,48106.6,47739,-0.764107,0.5979,0.6576,0.0597,760.08,524.179,235.901,-124.991,138.328,28.7537,11.8273,1356.48,110.91,-67.9994,0.0817629,-0.0501292
0.5864,0.922922,0.635373,1.47709,6.9642e-05,0.733601,2.77167,1.81752,2022-01-07 12:22:46.380000+00:00,2022-01-09 00:00:00+00:00,BTC-9JAN22-43000-C,43000,C,2022-01-09 08:00:00+00:00,35.6204,0.733601,42319,41494.1,-1.94911,0.5864,0.7533,0.1669,418.253,24.2044,394.049,-507.396,105.266,15.7212,9.76604,1120.08,-113.348,-244.101,-0.101197,-0.217933
0.5912,1.18443,0.499143,0.00865202,1.38549e-06,0.735252,,1.81344,2022-02-18 12:28:39.027000+00:00,2022-02-20 00:00:00+00:00,BTC-20FEB22-40000-P,40000,P,2022-02-20 08:00:00+00:00,35.5225,0.735252,40461,40095.1,-0.904127,0.5912,0.331,-0.2602,466.927,116.727,350.2,-175.257,130.189,24.1668,9.55145,1095.46,174.943,11.0363,0.159698,0.0100745
0.6271,0.631673,0.992761,1.69321,8.90636e-07,0.737452,,1.80803,2022-02-25 12:36:26.472000+00:00,2022-02-27 00:00:00+00:00,BTC-27FEB22-39000-C,39000,C,2022-02-27 08:00:00+00:00,35.3926,0.737452,38820.8,38881.4,0.156084,0.6271,0.6326,0.00549999,603.961,241.455,362.506,-338.603,155.752,23.3107,9.53854,1093.98,23.9033,-164.698,0.0218497,-0.150548
0.6479,0.759393,0.853182,2.18787,1.8684e-07,0.738316,,1.80591,2022-03-04 12:39:29.304000+00:00,2022-03-06 00:00:00+00:00,BTC-6MAR22-41000-P,41000,P,2022-03-06 08:00:00+00:00,35.3419,0.738316,41553.6,39351.2,-5.30011,0.6479,0.5813,-0.0666,511.29,1651.12,-1139.83,1098.64,71.9658,24.2714,9.74792,1118,-41.1914,-147.176,-0.0368439,-0.131643
0.6895,0.849933,0.81124,1.66565,2.94179e-06,0.73713,,1.80882,2022-03-11 12:35:18.236000+00:00,2022-03-13 00:00:00+00:00,BTC-13MAR22-40000-C,40000,C,2022-03-13 08:00:00+00:00,35.4116,0.73713,40048,38819.1,-3.06865,0.6895,0.6387,-0.0508,804.428,19.7495,784.678,-621.204,89.1681,14.4831,9.86087,1130.95,163.475,49.9626,0.144546,0.0441774
0.5266,1.0474,0.50277,2.2228,3.17832e-06,0.738397,,1.80571,2022-03-25 12:39:46.432000+00:00,2022-03-27 00:00:00+00:00,BTC-27MAR22-45000-C,45000,C,2022-03-27 08:00:00+00:00,35.3371,0.738397,44732.8,44559.1,-0.388258,0.5266,0.4116,-0.115,542.872,67.9611,474.911,-234.614,104.76,21.915,10.9187,1252.27,240.296,102.703,0.191888,0.0820129
0.3974,0.734581,0.540989,0.541751,1.32212e-06,0.736707,1.82,1.80986,2022-04-15 12:33:48.499000+00:00,2022-04-17 00:00:00+00:00,BTC-17APR22-40000-P,40000,P,2022-04-17 08:00:00+00:00,35.4365,0.736707,40180.3,40403.1,0.554421,0.3974,0.3552,-0.0422,366.02,40.6994,325.321,-234.695,102.034,17.1415,9.75691,1119.03,90.6253,-38.3074,0.0809857,-0.0342327
0.4902,0.758902,0.645933,1.93251,4.81843e-06,0.735186,-2.47667,1.8136,2022-04-29 12:28:24.922000+00:00,2022-05-01 00:00:00+00:00,BTC-1MAY22-39000-P,39000,P,2022-05-01 08:00:00+00:00,35.5264,0.735186,38948.3,37806.5,-2.93138,0.4902,0.5381,0.0479,566.407,1200.16,-633.749,788.5,102.181,23.0264,9.59951,1100.98,154.751,19.9437,0.140558,0.0181145
0.5881,1.01171,0.581293,1.95304,2.91105e-05,0.739837,,1.8022,2022-05-06 12:44:50.049000+00:00,2022-05-08 00:00:00+00:00,BTC-8MAY22-36000-P,36000,P,2022-05-08 08:00:00+00:00,35.2528,0.739837,36071,35383.2,-1.90691,0.5881,0.7559,0.1678,564.31,722.55,-158.24,216.268,101.864,21.4363,8.87168,1017.5,58.028,-74.1441,0.0570299,-0.0728688
0.7828,0.470446,1.66395,5.78698,1.59221e-05,0.737855,,1.80704,2022-05-13 12:37:51.788000+00:00,2022-05-15 00:00:00+00:00,BTC-15MAY22-31000-C,31000,C,2022-05-15 08:00:00+00:00,35.3689,0.737855,30624.3,30135.2,-1.59732,0.7828,0.611,-0.1718,510.429,15.3552,495.074,-511.818,63.9679,11.1067,7.41164,850.048,-16.744,-99.2302,-0.0196978,-0.116735
0.6105,0.975621,0.625755,0.0854701,5.76488e-05,0.738783,,1.80477,2022-05-27 12:41:07.816000+00:00,2022-05-29 00:00:00+00:00,BTC-29MAY22-29500-C,29500,C,2022-05-29 08:00:00+00:00,35.3145,0.738783,29114.5,28998.2,-0.399519,0.6105,0.4186,-0.1919,336.3,14.9308,321.369,-253.4,71.1703,10.6007,6.89691,791.013,67.9693,-20.6986,0.0859269,-0.0261672
0.5886,0.948019,0.620874,2.64811,3.09451e-05,0.738578,,1.80527,2022-06-03 12:40:24.543000+00:00,2022-06-05 00:00:00+00:00,BTC-5JUN22-30000-C,30000,C,2022-06-05 08:00:00+00:00,35.3265,0.738578,29573.6,29813.2,0.810194,0.5886,0.4154,-0.1732,311.362,74.5311,236.831,0.00806611,65.5824,17.816,6.92146,793.828,236.839,146.519,0.298351,0.184573
0.6854,0.744918,0.920101,0.867155,2.50885e-05,0.734909,-21.27,1.81428,2022-06-24 12:27:25.924000+00:00,2022-06-26 00:00:00+00:00,BTC-26JUN22-21000-P,21000,P,2022-06-26 08:00:00+00:00,35.5428,0.734909,21319.6,21403.7,0.394521,0.6854,0.5539,-0.1315,269.869,22.5942,247.275,-162.085,65.7868,9.22016,4.96855,569.848,85.1896,5.2141,0.149495,0.00914998
0.8425,1.0543,0.799111,2.49302,9.19493e-06,0.733499,4.63167,1.81777,2022-07-01 12:22:24.491000+00:00,2022-07-03 00:00:00+00:00,BTC-3JUL22-19000-P,19000,P,2022-07-03 08:00:00+00:00,35.6265,0.733499,19153.4,19214.9,0.321022,0.8425,0.658,-0.1845,381.758,67.7413,314.017,-140.907,45.677,11.5105,4.65825,534.259,173.11,111.264,0.324019,0.208259
0.741,1.0153,0.729835,1.72821,8.0046e-06,0.739862,-11.2533,1.80214,2022-07-08 12:44:55.364000+00:00,2022-07-10 00:00:00+00:00,BTC-10JUL22-21000-P,21000,P,2022-07-10 08:00:00+00:00,35.2513,0.739862,21250.8,21578.1,1.54008,0.741,0.586,-0.155,328.398,10.2314,318.167,-247.151,46.931,7.65417,5.07463,582.014,71.0162,11.3564,0.122018,0.0195123
0.6031,0.820946,0.734641,1.7181,5.14129e-06,0.738337,4.90167,1.80586,2022-07-15 12:39:33.791000+00:00,2022-07-17 00:00:00+00:00,BTC-17JUL22-21000-C,21000,C,2022-07-17 08:00:00+00:00,35.3406,0.738337,20915.1,21191.5,1.32174,0.6031,0.6634,0.0602999,316.489,281.5,34.9892,-14.7853,72.0475,12.632,5.14215,589.758,20.2039,-69.6178,0.0342579,-0.118045
0.6712,0.977992,0.686305,1.60007,3.84039e-06,0.739115,-5.33667,1.80396,2022-07-29 12:42:17.843000+00:00,2022-07-31 00:00:00+00:00,BTC-31JUL22-23500-P,23500,P,2022-07-31 08:00:00+00:00,35.295,0.739115,23556.1,23647.9,0.38964,0.6712,0.6034,-0.0678,418.984,107.607,311.377,-303.307,72.7709,14.1612,5.79126,664.205,8.07049,-84.6529,0.0121506,-0.12745
0.578,1.01909,0.56717,1.36112,2.13483e-05,0.73885,,1.80461,2022-08-05 12:41:22.103000+00:00,2022-08-07 00:00:00+00:00,BTC-7AUG22-23000-C,23000,C,2022-08-07 08:00:00+00:00,35.3105,0.73885,23079.2,22961.5,-0.50998,0.578,0.397,-0.181,417.421,91.814,325.607,-170,60.5991,13.8122,5.6586,648.99,155.607,75.537,0.239768,0.116392
0.6643,1.10484,0.601263,7.4246,3.70606e-05,0.736035,,1.81151,2022-08-19 12:31:25.611000+00:00,2022-08-21 00:00:00+00:00,BTC-21AUG22-21500-C,21500,C,2022-08-21 08:00:00+00:00,35.4762,0.736035,21338.7,21154.3,-0.863952,0.6643,0.5528,-0.1115,326.754,31.4064,295.347,-228.734,63.0284,10.3274,5.21174,597.74,66.6138,-11.9538,0.111443,-0.0199983
0.5936,1.09967,0.539796,9.55427,7.76407e-06,0.739806,,1.80227,2022-09-09 12:44:43.513000+00:00,2022-09-11 00:00:00+00:00,BTC-11SEP22-21500-C,21500,C,2022-09-11 08:00:00+00:00,35.2546,0.739806,21165.7,21686.5,2.46052,0.5936,0.7012,0.1076,215.42,290.752,-75.3321,70.8328,72.8594,12.8557,4.90533,562.597,-4.49935,-95.1197,-0.00799747,-0.169072
0.5514,0.778794,0.708018,0.444557,1.68222e-06,0.735345,,1.81321,2022-09-16 12:28:58.780000+00:00,2022-09-18 00:00:00+00:00,BTC-18SEP22-20000-P,20000,P,2022-09-18 08:00:00+00:00,35.517,0.735345,19807.9,20117.9,1.56506,0.5514,0.3568,-0.1946,415.776,39.8573,375.919,-236.963,60.5469,10.9245,4.75833,545.738,138.957,62.7268,0.254621,0.114939
0.6974,0.783935,0.889614,2.70256,1.79253e-05,0.737475,5.22833,1.80797,2022-09-23 12:36:31.352000+00:00,2022-09-25 00:00:00+00:00,BTC-25SEP22-19000-C,19000,C,2022-09-25 08:00:00+00:00,35.3913,0.737475,18899.2,18923,0.125503,0.6974,0.4373,-0.2601,325.389,66.1299,259.259,-94.1062,59.3358,11.3467,4.6431,532.521,165.153,89.8274,0.310134,0.168683
0.5841,0.837153,0.697722,1.12279,1.37599e-05,0.737898,3.18,1.80693,2022-09-30 12:38:00.904000+00:00,2022-10-02 00:00:00+00:00,BTC-2OCT22-19500-C,19500,C,2022-10-02 08:00:00+00:00,35.3664,0.737898,19288.1,19290,0.00971698,0.5841,0.3828,-0.2013,225.4,21.0784,204.321,-95.7686,50.9609,8.42123,4.61631,529.449,108.553,44.5544,0.20503,0.0841524
0.4523,0.939847,0.481248,1.77295,3.4621e-05,0.73834,-1.81833,1.80585,2022-10-14 12:39:34.335000+00:00,2022-10-16 00:00:00+00:00,BTC-16OCT22-19500-P,19500,P,2022-10-16 08:00:00+00:00,35.3405,0.73834,19699.7,19112,-2.9831,0.4523,0.5125,0.0602,163.352,401.671,-238.319,278.939,37.2704,11.6435,4.59319,526.797,40.6206,-12.8865,0.0771086,-0.0244621
0.4927,0.718441,0.685791,0.320513,0.000440666,0.735268,,1.8134,2022-11-18 12:28:42.339000+00:00,2022-11-20 00:00:00+00:00,BTC-20NOV22-16750-P,16750,P,2022-11-20 08:00:00+00:00,35.5216,0.735268,16738.3,16682.9,-0.330674,0.4927,0.3991,-0.0936,239.164,118.394,120.77,-3.80559,29.3403,10.0263,4.12633,473.253,116.964,73.4713,0.24715,0.155248
0.4154,0.830615,0.500111,0.198981,0.000113933,0.735396,,1.81308,2022-11-25 12:29:09.689000+00:00,2022-11-27 00:00:00+00:00,BTC-27NOV22-16500-C,16500,C,2022-11-27 08:00:00+00:00,35.514,0.735396,16542.7,16449,-0.566101,0.4154,0.2753,-0.1401,216.106,32.9224,183.184,-96.026,40.0285,9.07809,4.05679,465.278,87.1578,33.9944,0.187324,0.0730627
