f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.6986,1.00294,0.696554,2.81803,0.000169795,0.799748,,1.66719,2021-11-12 15:59:14.596000+00:00,2021-11-14 00:00:00+00:00,BTC-14NOV21-63000-P,63000,P,2021-11-14 08:00:00+00:00,32.0126,0.799748,63231.9,64489.4,1.98883,0.6986,0.6322,-0.0664,1134.05,65.1489,1068.9,-685.535,139.538,27.1132,15.5119,1779.07,383.363,201.2,0.215484,0.113092
0.6959,0.97161,0.716234,7.83197,1.15909e-05,0.796354,,1.6743,2021-11-26 15:49:00.799000+00:00,2021-11-28 00:00:00+00:00,BTC-28NOV21-55000-C,55000,C,2021-11-28 08:00:00+00:00,32.1831,0.796354,54413.3,54586.8,0.318727,0.6959,0.5819,-0.114,808.292,212.593,595.699,-285.005,168.624,32.7,13.1671,1510.15,310.694,96.203,0.205737,0.0637043
0.7403,0.903088,0.819743,1.34437,2.10943e-05,0.791829,,1.68386,2021-12-10 15:35:14.106000+00:00,2021-12-12 00:00:00+00:00,BTC-12DEC21-48000-P,48000,P,2021-12-12 08:00:00+00:00,32.4127,0.791829,48223.2,49408.3,2.45739,0.7403,0.7385,-0.0018,899.225,49.9316,849.293,-779.06,154.642,20.7084,11.8102,1354.52,70.2333,-116.927,0.0518511,-0.0863237
0.6416,0.898978,0.713699,2.46544,3.79239e-05,0.799914,,1.66685,2021-12-17 15:59:44.508000+00:00,2021-12-19 00:00:00+00:00,BTC-19DEC21-47000-C,47000,C,2021-12-19 08:00:00+00:00,32.0043,0.799914,46556.5,46894.1,0.725054,0.6416,0.55,-0.0916,645.128,261.184,383.944,-270.237,153.989,28.0352,11.2808,1293.81,113.707,-79.5985,0.0878851,-0.0615225
0.5804,1.15367,0.503089,0.199721,2.75946e-05,0.782942,,1.70298,2021-12-24 15:07:42.593000+00:00,2021-12-26 00:00:00+00:00,BTC-26DEC21-51000-C,51000,C,2021-12-26 08:00:00+00:00,32.8715,0.782942,50673.4,50436.7,-0.467294,0.5804,0.6587,0.0783,681.05,182.211,498.839,-298.84,142.961,30.333,12.3778,1419.62,199.999,14.3274,0.140882,0.0100924
0.6212,1.08631,0.571846,1.52723,8.33456e-05,0.799553,-5.13833,1.6676,2021-12-31 15:58:39.531000+00:00,2022-01-02 00:00:00+00:00,BTC-2JAN22-48000-P,48000,P,2022-01-02 08:00:00+00:00,32.0224,0.799553,47881.8,47739,-0.29822,0.6212,0.6576,0.0364,902.358,524.179,378.179,-197.913,125.717,28.6863,11.7971,1353.02,180.266,14.0653,0.133232,0.0103955
0.6379,0.951215,0.670616,3.87663,7.07392e-05,0.799667,2.53667,1.66736,2022-01-07 15:59:00.052000+00:00,2022-01-09 00:00:00+00:00,BTC-9JAN22-41000-P,41000,P,2022-01-09 08:00:00+00:00,32.0167,0.799667,41355.8,41689.5,0.807059,0.6379,0.6924,0.0545,578.242,104.52,473.722,-476.39,130.523,24.9136,9.9649,1142.88,-2.66837,-168.07,-0.00233477,-0.147057
0.4883,0.766928,0.636696,1.4908,7.66976e-06,0.798769,-6.31833,1.66924,2022-01-14 15:56:18.063000+00:00,2022-01-16 00:00:00+00:00,BTC-16JAN22-43000-P,43000,P,2022-01-16 08:00:00+00:00,32.0616,0.798769,43113.4,43093.7,-0.045712,0.4883,0.3724,-0.1159,539.448,150.032,389.416,-162.091,129.627,25.8621,10.5821,1213.68,227.324,61.2527,0.187302,0.0504688
0.5221,0.725074,0.720064,0.838347,1.54968e-05,0.787646,,1.69281,2022-02-11 15:22:21.346000+00:00,2022-02-13 00:00:00+00:00,BTC-13FEB22-44000-C,44000,C,2022-02-13 08:00:00+00:00,32.6274,0.787646,43643.2,42174.3,-3.36553,0.5221,0.8372,0.3151,484.029,21.177,462.852,-538.943,73.7769,15.7401,10.5426,1209.15,-76.091,-176.151,-0.0629296,-0.145682
0.6337,1.19643,0.529661,1.53017,1.40815e-06,0.797803,,1.67126,2022-02-18 15:53:23.436000+00:00,2022-02-20 00:00:00+00:00,BTC-20FEB22-40000-C,40000,C,2022-02-20 08:00:00+00:00,32.1102,0.797803,39874,40005.6,0.33018,0.6337,0.3351,-0.2986,654.243,164.435,489.808,-36.5626,107.365,23.9639,9.81857,1126.1,453.245,312.098,0.402491,0.277149
0.6472,0.647555,0.999452,3.32637,1.08267e-06,0.799223,,1.66829,2022-02-25 15:57:39.973000+00:00,2022-02-27 00:00:00+00:00,BTC-27FEB22-40000-C,40000,C,2022-02-27 08:00:00+00:00,32.0389,0.799223,39498.9,39167.6,-0.83869,0.6472,0.5828,-0.0644,504.052,39.5943,464.458,-378.413,109.118,16.799,9.43325,1081.91,86.0449,-49.305,0.0795306,-0.0455723
0.7197,0.836581,0.860287,4.11592,3.01092e-07,0.795035,,1.67708,2022-03-04 15:45:00.652000+00:00,2022-03-06 00:00:00+00:00,BTC-6MAR22-41000-C,41000,C,2022-03-06 08:00:00+00:00,32.2498,0.795035,40704.3,39511.9,-2.92947,0.7197,0.7672,0.0475,691.692,21.9633,669.729,-557.07,59.4493,14.9567,9.96673,1143.09,112.659,28.2865,0.0985564,0.0247455
0.7256,0.886911,0.81812,0.823296,2.99761e-06,0.78198,,1.70507,2022-03-11 15:04:41.669000+00:00,2022-03-13 00:00:00+00:00,BTC-13MAR22-39000-P,39000,P,2022-03-13 08:00:00+00:00,32.9218,0.78198,39125.1,38821.8,-0.775153,0.7256,0.5376,-0.188,740.313,351.247,389.066,6.56354,90.8888,23.3841,9.60793,1101.94,395.63,271.749,0.359029,0.246609
0.5842,0.775615,0.753209,0.106341,3.11023e-07,0.798207,,1.67041,2022-03-18 15:54:36.553000+00:00,2022-03-20 00:00:00+00:00,BTC-20MAR22-41000-P,41000,P,2022-03-20 08:00:00+00:00,32.0898,0.798207,40904.8,42069.1,2.8463,0.5842,0.5886,0.00440002,725.031,24.3926,700.638,-557.14,79.9762,15.3205,10.0776,1155.81,143.498,38.1239,0.124154,0.0329846
0.5512,1.09439,0.503659,0.79939,3.29696e-06,0.799357,,1.66801,2022-03-25 15:58:04.207000+00:00,2022-03-27 00:00:00+00:00,BTC-27MAR22-44000-P,44000,P,2022-03-27 08:00:00+00:00,32.0322,0.799357,44262.8,44512.4,0.563895,0.5512,0.4518,-0.0994,564.279,66.6783,497.6,-178.916,91.9026,21.6136,10.7515,1233.1,318.685,194.417,0.258441,0.157665
0.4885,1.03571,0.471657,2.17456,1.81468e-06,0.799834,-5.95833,1.66701,2022-04-01 15:59:30.122000+00:00,2022-04-03 00:00:00+00:00,BTC-3APR22-46000-P,46000,P,2022-04-03 08:00:00+00:00,32.0083,0.799834,46554.4,45873.3,-1.46298,0.4885,0.4637,-0.0248,399.83,325.112,74.7172,-57.6361,150.117,27.7283,10.7436,1232.19,17.0811,-171.508,0.0138624,-0.139189
0.5464,1.03384,0.528516,2.1937,4.47162e-06,0.797857,-2.345,1.67114,2022-04-22 15:53:33.171000+00:00,2022-04-24 00:00:00+00:00,BTC-24APR22-39000-P,39000,P,2022-04-24 08:00:00+00:00,32.1075,0.797857,39421.1,39444.3,0.0589037,0.5464,0.3836,-0.1628,418.318,39.5546,378.763,-169.691,73.5155,16.7707,9.29973,1066.59,209.072,109.486,0.196018,0.10265
0.4806,0.74446,0.645569,1.78908,5.11947e-06,0.797013,-1.77333,1.67291,2022-04-29 15:51:00.291000+00:00,2022-05-01 00:00:00+00:00,BTC-1MAY22-39000-C,39000,C,2022-05-01 08:00:00+00:00,32.1499,0.797013,39072.3,37740.5,-3.40858,0.4806,0.6765,0.1959,567.329,17.9798,549.349,-474.648,89.9603,13.9692,9.60766,1101.91,74.7007,-38.8363,0.067792,-0.0352445
0.6109,1.01818,0.599994,1.63186,2.88012e-05,0.797045,,1.67285,2022-05-06 15:51:06.139000+00:00,2022-05-08 00:00:00+00:00,BTC-8MAY22-36000-C,36000,C,2022-05-08 08:00:00+00:00,32.1483,0.797045,36081.4,35447.8,-1.75595,0.6109,0.5391,-0.0718,664.001,53.4025,610.599,-376.459,83.8311,17.4997,8.87066,1017.38,234.14,123.938,0.230139,0.12182
0.7395,0.448027,1.65057,4.78791,1.61309e-05,0.792291,,1.68288,2022-05-13 15:36:38.895000+00:00,2022-05-15 00:00:00+00:00,BTC-15MAY22-30000-P,30000,P,2022-05-15 08:00:00+00:00,32.3892,0.792291,30397.9,30177,-0.726512,0.7395,0.6452,-0.0943,452.252,156.108,296.144,-186.54,102.781,18.1725,7.21052,826.981,109.604,-18.5599,0.132535,-0.0224429
0.7721,1.07828,0.716048,4.28491,1.2599e-05,0.799972,,1.66673,2022-05-20 15:59:54.874000+00:00,2022-05-22 00:00:00+00:00,BTC-22MAY22-29000-P,29000,P,2022-05-22 08:00:00+00:00,32.0014,0.799972,29101.9,29402,1.03128,0.7721,0.5053,-0.2668,584.473,44.6537,539.819,-237.208,64.2082,14.3123,7.14431,819.388,302.611,216.946,0.369314,0.264767
0.6428,1.02355,0.628009,1.59829,5.64121e-05,0.799245,,1.66824,2022-05-27 15:57:43.891000+00:00,2022-05-29 00:00:00+00:00,BTC-29MAY22-28500-P,28500,P,2022-05-29 08:00:00+00:00,32.0378,0.799245,28788.6,29070.6,0.979329,0.6428,0.6224,-0.0204,388.911,40.6642,348.247,-180.904,67.9847,13.7196,6.88893,790.098,167.343,78.7499,0.211801,0.0996711
0.5944,0.954999,0.622409,3.26327,3.12126e-05,0.785297,,1.69787,2022-06-03 15:15:03.995000+00:00,2022-06-05 00:00:00+00:00,BTC-5JUN22-29500-C,29500,C,2022-06-05 08:00:00+00:00,32.7489,0.785297,29330.5,29809.2,1.63203,0.5944,0.4946,-0.0998,414.177,372.764,41.4127,150.012,60.9267,17.7419,7.18234,823.75,191.425,105.574,0.232383,0.128163
0.6641,0.858973,0.773132,2.27865,4.42417e-06,0.792889,,1.68161,2022-06-10 15:38:28.521000+00:00,2022-06-12 00:00:00+00:00,BTC-12JUN22-29000-C,29000,C,2022-06-12 08:00:00+00:00,32.3587,0.792889,29383.6,28365.1,-3.46605,0.6641,0.5015,-0.1626,761.067,13.9265,747.14,-623.73,83.6829,10.5559,6.91931,793.582,123.41,22.252,0.15551,0.0280399
0.8094,1.00837,0.802679,1.50546,7.46703e-06,0.789248,4.04333,1.68937,2022-07-01 15:27:18.204000+00:00,2022-07-03 00:00:00+00:00,BTC-3JUL22-19500-P,19500,P,2022-07-03 08:00:00+00:00,32.5449,0.789248,19393.8,19232.8,-0.830346,0.8094,0.3782,-0.4312,500.086,279.456,220.63,-16.0113,44.1342,11.588,4.77044,547.126,204.619,144.126,0.373988,0.263424
0.5884,0.803327,0.732454,1.34386,4.95418e-06,0.791657,4.665,1.68423,2022-07-15 15:34:42.465000+00:00,2022-07-17 00:00:00+00:00,BTC-17JUL22-21000-P,21000,P,2022-07-17 08:00:00+00:00,32.4215,0.791657,20842.5,21189.7,1.66551,0.5884,0.5857,-0.0027,432.423,72.9393,359.484,-379.873,68.7209,12.6096,5.07306,581.834,-20.389,-106.793,-0.0350427,-0.183545
0.8053,0.892887,0.901906,0.815682,1.35312e-05,0.793589,0.27,1.68013,2022-07-22 15:40:36.622000+00:00,2022-07-24 00:00:00+00:00,BTC-24JUL22-23000-P,23000,P,2022-07-24 08:00:00+00:00,32.3232,0.793589,23263.6,22639.8,-2.68139,0.8053,0.4069,-0.3984,405.258,373.38,31.8784,174.446,52.5158,13.771,5.58755,640.842,206.325,134.45,0.321959,0.209803
0.6861,0.990909,0.692395,0.0858675,3.77211e-06,0.7991,-6.45833,1.66854,2022-07-29 15:57:17.731000+00:00,2022-07-31 00:00:00+00:00,BTC-31JUL22-24000-C,24000,C,2022-07-31 08:00:00+00:00,32.0451,0.7991,24017.9,23646.3,-1.54714,0.6861,0.5845,-0.1016,474.71,47.0701,427.64,-413.952,77.2384,13.0891,5.91629,678.544,13.6873,-82.5565,0.0201715,-0.121667
0.604,1.05618,0.571874,1.78536,2.05539e-05,0.788835,,1.69026,2022-08-05 15:26:01.892000+00:00,2022-08-07 00:00:00+00:00,BTC-7AUG22-23000-P,23000,P,2022-08-07 08:00:00+00:00,32.5661,0.788835,22999.4,22961.5,-0.164578,0.604,0.3824,-0.2216,393.065,126.303,266.762,-67.718,51.6216,13.7883,5.66862,650.14,199.044,127.965,0.306156,0.196828
0.5171,0.989087,0.522805,0.0187848,5.85609e-06,0.789822,,1.68814,2022-08-12 15:29:04.282000+00:00,2022-08-14 00:00:00+00:00,BTC-14AUG22-24000-P,24000,P,2022-08-14 08:00:00+00:00,32.5155,0.789822,23970,24398.2,1.78618,0.5171,0.3966,-0.1205,365.849,11.2866,354.562,-283.595,56.1581,8.60183,5.90839,677.639,70.9673,0.298915,0.104727,0.000441113
0.635,1.06152,0.598198,7.43971,3.53968e-05,0.795867,,1.67532,2022-08-19 15:47:32.273000+00:00,2022-08-21 00:00:00+00:00,BTC-21AUG22-21500-P,21500,P,2022-08-21 08:00:00+00:00,32.2077,0.795867,21452.8,21224.3,-1.06505,0.635,0.5427,-0.0923,409.61,318.774,90.8361,56.6461,60.7445,12.8031,5.28675,606.342,147.482,68.6478,0.243233,0.113216
0.564,1.04481,0.539812,10.1033,7.80666e-06,0.794603,,1.67799,2022-09-09 15:43:42.008000+00:00,2022-09-11 00:00:00+00:00,BTC-11SEP22-21500-P,21500,P,2022-09-11 08:00:00+00:00,32.2717,0.794603,21288.9,21676.3,1.81961,0.564,0.6214,0.0574,457.04,88.6463,368.394,-347.016,73.8525,12.8895,5.11482,586.624,21.3778,-70.4791,0.036442,-0.120144
0.5906,0.833093,0.708924,0.39121,1.77018e-06,0.794174,,1.67889,2022-09-16 15:42:23.672000+00:00,2022-09-18 00:00:00+00:00,BTC-18SEP22-19500-P,19500,P,2022-09-18 08:00:00+00:00,32.2934,0.794174,19597,20089.8,2.51445,0.5906,0.6392,0.0486,280.19,10.1617,270.028,-194.575,37.6092,7.14932,4.78431,548.717,75.4526,25.9097,0.137507,0.0472187
0.6831,0.766797,0.890849,3.21832,1.85576e-05,0.788335,5.56833,1.69133,2022-09-23 15:24:29.205000+00:00,2022-09-25 00:00:00+00:00,BTC-25SEP22-19000-C,19000,C,2022-09-25 08:00:00+00:00,32.5919,0.788335,18764.1,18923,0.846618,0.6831,0.4373,-0.2458,258.768,66.1299,192.638,-35.5161,54.6218,11.3061,4.50097,516.22,157.122,86.6931,0.30437,0.167938
0.4522,0.966784,0.467736,1.9344,5.58381e-06,0.797742,-5.68333,1.67138,2022-10-07 15:53:12.490000+00:00,2022-10-09 00:00:00+00:00,BTC-9OCT22-19500-P,19500,P,2022-10-09 08:00:00+00:00,32.1132,0.797742,19572.9,19420.3,-0.779597,0.4522,0.2448,-0.2074,215.034,105.893,109.141,21.6268,42.5581,11.6979,4.78304,548.571,130.768,71.7284,0.238378,0.130755
0.3226,0.93717,0.344228,0.995508,3.42871e-06,0.799861,0.0466667,1.66696,2022-10-21 15:59:35.061000+00:00,2022-10-23 00:00:00+00:00,BTC-23OCT22-19250-C,19250,C,2022-10-23 08:00:00+00:00,32.0069,0.799861,19159,19204.7,0.23861,0.3226,0.2054,-0.1172,133.421,28.365,105.056,-7.33039,33.6516,9.29333,4.63347,531.417,97.7253,50.1469,0.183896,0.0943645
0.4347,1.0879,0.399578,2.7304,7.5044e-06,0.799338,,1.66805,2022-11-04 15:58:00.675000+00:00,2022-11-06 00:00:00+00:00,BTC-6NOV22-21000-C,21000,C,2022-11-06 08:00:00+00:00,32.0331,0.799338,20872.6,21333.4,2.20741,0.4347,0.4628,0.0281,198.63,352.666,-154.036,193.105,47.6678,12.6618,5.06099,580.45,39.0688,-26.3219,0.0673077,-0.0453473
0.9502,0.638313,1.48861,4.27046,0.000333728,0.796425,,1.67415,2022-11-11 15:49:13.666000+00:00,2022-11-13 00:00:00+00:00,BTC-13NOV22-16750-C,16750,C,2022-11-13 08:00:00+00:00,32.1795,0.796425,16805.1,16761.6,-0.258738,0.9502,0.5965,-0.3537,478.726,126.379,352.347,-118.24,37.2495,10.07,4.12877,473.533,234.108,182.659,0.494385,0.385738
0.4983,0.734823,0.678123,0.140786,0.000418832,0.798143,,1.67055,2022-11-18 15:54:24.888000+00:00,2022-11-20 00:00:00+00:00,BTC-20NOV22-16500-P,16500,P,2022-11-20 08:00:00+00:00,32.0931,0.798143,16685.3,16684.3,-0.00579276,0.4983,0.4513,-0.047,152.713,26.5154,126.198,-14.3508,24.1059,8.32,3.89037,446.19,111.847,75.531,0.250672,0.16928
0.2882,1.05879,0.272197,0.290276,5.06247e-05,0.797393,,1.67212,2022-12-09 15:52:09.133000+00:00,2022-12-11 00:00:00+00:00,BTC-11DEC22-17250-C,17250,C,2022-12-11 08:00:00+00:00,32.1308,0.797393,17164.7,17136.1,-0.166758,0.2882,0.2843,-0.00389999,101.667,18.6719,82.9955,-25.2016,24.3484,7.48339,4.11862,472.369,57.794,21.8435,0.122349,0.0462425
0.2155,1.12066,0.192297,0.400205,1.69137e-06,0.795025,-3.58833,1.6771,2022-12-30 15:44:58.835000+00:00,2023-01-01 00:00:00+00:00,BTC-1JAN23-16500-P,16500,P,2023-01-01 08:00:00+00:00,32.2503,0.795025,16543.8,16518.6,-0.15245,0.2155,0.1683,-0.0472,80.2854,25.0303,55.2551,-11.2349,30.9712,8.09193,4.01202,460.143,44.0202,0.945033,0.0956663,0.00205378
0.393,0.756067,0.519795,0.429771,5.72776e-05,0.798253,,1.67031,2023-01-27 15:54:44.905000+00:00,2023-01-29 00:00:00+00:00,BTC-29JAN23-23000-C,23000,C,2023-01-29 08:00:00+00:00,32.0875,0.798253,22967.5,23107.2,0.608311,0.393,0.3967,0.00369999,239.449,172.046,67.4035,-28.3913,56.1038,13.8224,5.65814,648.937,39.0122,-36.5721,0.0601171,-0.056357
0.4487,0.988409,0.453962,0.273601,5.73292e-05,0.799107,,1.66853,2023-02-03 15:57:19.098000+00:00,2023-02-05 00:00:00+00:00,BTC-5FEB23-23500-P,23500,P,2023-02-05 08:00:00+00:00,32.0447,0.799107,23604.3,23330.9,-1.15854,0.4487,0.4169,-0.0318,249.515,221.094,28.4208,97.7152,50.1499,14.0806,5.74933,659.396,126.136,56.1562,0.19129,0.0851631
0.3925,0.985423,0.398306,0.671249,4.79833e-06,0.799403,,1.66791,2023-02-10 15:58:12.409000+00:00,2023-02-12 00:00:00+00:00,BTC-12FEB23-21750-C,21750,C,2023-02-12 08:00:00+00:00,32.0299,0.799403,21629.1,21867.7,1.10297,0.3925,0.2634,-0.1291,185.069,143.434,41.6354,52.3438,46.2601,13.049,5.24019,601.002,93.9792,29.4298,0.156371,0.0489679
0.6384,1.0857,0.588008,2.45482,8.33445e-05,0.8,,1.66667,2023-02-17 15:59:59.922000+00:00,2023-02-19 00:00:00+00:00,BTC-19FEB23-24250-P,24250,P,2023-02-19 08:00:00+00:00,32,0.8,24146,24635.4,2.02694,0.6384,0.4737,-0.1647,490.711,23.9371,466.774,-362.142,60.5961,10.2359,5.93694,680.913,104.632,27.8627,0.153664,0.0409196
0.4526,0.837749,0.540257,3.9869,0.000174731,0.798751,,1.66927,2023-02-24 15:56:14.884000+00:00,2023-02-26 00:00:00+00:00,BTC-26FEB23-23500-C,23500,C,2023-02-26 08:00:00+00:00,32.0625,0.798751,23354.7,23170.5,-0.788408,0.4526,0.3528,-0.0998,232.696,10.753,221.943,-189.017,51.7003,8.35052,5.66757,650.018,32.9267,-32.7917,0.050655,-0.0504474
0.3742,0.800259,0.467598,4.86745,1.93601e-06,0.796102,,1.67483,2023-03-03 15:48:14.908000+00:00,2023-03-05 00:00:00+00:00,BTC-5MAR23-22500-C,22500,C,2023-03-05 08:00:00+00:00,32.1959,0.796102,22343.5,22349.8,0.0281717,0.3742,0.2144,-0.1598,167.14,11.3479,155.793,-36.2205,41.1265,8.12154,5.33882,612.314,119.572,64.9852,0.195279,0.10613
0.6161,0.865136,0.712142,0.992893,5.81759e-05,0.795187,-2.16667,1.67676,2023-03-24 15:45:28.358000+00:00,2023-03-26 00:00:00+00:00,BTC-26MAR23-28500-C,28500,C,2023-03-26 08:00:00+00:00,32.2421,0.795187,28021.1,27487.6,-1.90386,0.6161,0.7481,0.132,289.407,14.7122,274.695,-215.694,39.3294,10.2454,6.45968,740.866,59.0014,2.96694,0.0796384,0.00400469
